Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-37-0041,Ophelina cylindricaudata,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Opheliidae,,,,Ophelina,,cylindricaudata,,,Hansen,"soft substrate (muds, sands, clays)","Atlantic and Pacific Ocean from Arctic to mid-latitudes, Gulf of Mexico",19,189,A2; A3; B2; B3; C2; C3; D2; D3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",107,,Hansen,1878,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0041
Spp-37-0042,Polyophthalmus pictus,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Opheliidae,,,,Polyophthalmus,,pictus,,,Dujardin,"soft substrate (muds, sands, clays)",Widely distributed in warm waters,0,50,E1; E2; F1; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Dujardin,1839,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0042
Spp-37-0043,Tachytrypane jeffreysii,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Opheliidae,,,,Tachytrypane,,jeffreysii,,,McIntosh,"soft substrate (muds, sands, clays)","Arctic Ocean, Greenland, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,McIntosh,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0043
Spp-37-0044,Travisia hobsonae,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Opheliidae,,,,Travisia,,hobsonae,,,Santos,"soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,1,30,A1; A2; B1; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",51,,Santos,1977,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0044
Spp-37-0045,Califia calida,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Califia,,calida,,,Hartman,"soft substrate (muds, sands, clays); burrower or borer","Southern California, Gulf of Mexico",82,189,A3; B3; E3; F3; G3; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Hartman,1957,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0045
Spp-37-0046,Leitoscoloplos foliosus,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Leitoscoloplos,,foliosus,,,Hartman,"soft substrate (muds, sands, clays); burrower or borer; endemic to Gulf of Mexico",Gulf of Mexico only,1,19,A1; A2; B1; B2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Hartman,1951,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0046
Spp-37-0047,Leitoscoloplos fragilis,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Leitoscoloplos,,fragilis,,,Verrill,"soft substrate (muds, sands, clays); burrower or borer","Western North Atlantic; southeastern Atlantic, Gulf of Mexico",1,26,A1; A2; B1; B2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Verrill,1873,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0047
Spp-37-0048,Leitoscoloplos robustus,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Leitoscoloplos,,robustus,,,Verrill,"soft substrate (muds, sands, clays); burrower or borer","New England to south Florida, Gulf of Mexico",0,14,A1; A2; B1; B2; C1; C2; D1; D2; E1; E2; F1; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Verrill,1873,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0048
Spp-37-0049,Methanoaricia dendrobranchiata,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Methanoaricia,,dendrobranchiata,,,Blake,"deep sea; soft substrate (muds, sands, clays); endemic to Gulf of Mexico",Gulf of Mexico only,650,650,G4; H4,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",4,,Blake,2000,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0049
Spp-37-0050,Naineris bicornis,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Naineris,,bicornis,,,Hartman,"soft substrate (muds, sands, clays); burrower or borer; endemic to Gulf of Mexico",Gulf of Mexico only,19,54,A2; B2; E2; F2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Hartman,1951,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0050
Spp-37-0051,Naineris dendritica,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Naineris,,dendritica,,,Kinberg,"soft substrate (muds, sands, clays); burrower or borer","Pacific Ocean from Alaska to southern California, Gulf of Mexico",35,35,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",97,,Kinberg,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0051
Spp-37-0052,Naineris grubei,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Naineris,,grubei,,,Gravier,"soft substrate (muds, sands, clays); burrower or borer","Pacific coast of South America; off Australia, Gulf of Mexico",14,19,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",97,,Gravier,1909,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0052
Spp-37-0053,Naineris laevigata,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Naineris,,laevigata,,,Grube,"soft substrate (muds, sands, clays); burrower or borer",World-wide in tropical and subtropical waters,0,14,A1; A2; B1; B2; E1; E2; F1; F2; G1; G2; H1; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Grube,1855,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0053
Spp-37-0054,Naineris setosa,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Naineris,,setosa,,,Verrill,"soft substrate (muds, sands, clays); burrower or borer","Bermuda, Caribbean, western Mexico, Gulf of Mexico",,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; C1; C2; C3; C4; C5; C6; D1; D2; D3; D4; D5; D6; E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Verrill,1900,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0054
Spp-37-0055,Orbinia americana,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Orbinia,,americana,,,Day,"soft substrate (muds, sands, clays); burrower or borer","North Carolina, Gulf of Mexico",47,122,A2; A3; B2; B3; E2; E3; F2; F3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Day,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0055
Spp-37-0056,Orbinia riseri,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Orbinia,,riseri,,,Pettibone,"soft substrate (muds, sands, clays); burrower or borer","New England to North Carolina, Gulf of Mexico",0,35,A1; A2; B1; B2; E1; E2; F1; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","71, 95, 97",,Pettibone,1957,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0056
Spp-37-0057,Phylo felix,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Phylo,,felix,,,Kinberg,"soft substrate (muds, sands, clays); burrower or borer",Widely distributed,,,A1; A2; A3; A4; A5; A6; B1; B2; B3; B4; B5; B6; E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Kinberg,1866,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0057
Spp-37-0058,Phylo ornatus,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Phylo,,ornatus,,,Verrill,"soft substrate (muds, sands, clays); burrower or borer","Northeastern Atlantic, Gulf of Mexico",0,0,A1; B1,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",97,,Verrill,1873,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0058
Spp-37-0059,Proscoloplos species indet.,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Proscoloplos,,species indet.,,,,"soft substrate (muds, sands, clays); burrower or borer; endemic to Gulf of Mexico",Gulf of Mexico,35,43,A2; B2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",97,,,,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0059
Spp-37-0060,Protoaricia oerstedii,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Protoaricia,,oerstedii,,,Claparède,"soft substrate (muds, sands, clays); burrower or borer",Widely distributed,,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Claparède,1864,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0060
Spp-37-0061,Scoloplos acmeceps,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Scoloplos,,acmeceps,,,Chamberlin,"soft substrate (muds, sands, clays); burrower or borer","Pacific Ocean from Alaska to Mexico, North Carolina, Gulf of Mexico",19,65,A2; A3; B2; B3; E2; E3; F2; F3; G2; G3; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Chamberlin,1919,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0061
Spp-37-0062,Scoloplos capensis,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Scoloplos,,capensis,,,Day,"soft substrate (muds, sands, clays); burrower or borer","South Africa, North Carolina, Gulf of Mexico",15,15,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Day,1961,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0062
Spp-37-0063,Scoloplos latum,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Scoloplos,,latum,,,Chamberlin,"soft substrate (muds, sands, clays); burrower or borer","Pacific Panama, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Chamberlin,1919,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0063
Spp-37-0064,Scoloplos rubra,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Scoloplos,,rubra,,,Webster,"soft substrate (muds, sands, clays); burrower or borer",Southeastern United States,0,75,A1; A2; A3; B1; B2; B3; C1; C2; C3; D1; D2; D3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 97",,Webster,1879,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0064
Spp-37-0065,Scoloplos texana,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Scoloplos,,texana,,,Maciolek and Holland,"soft substrate (muds, sands, clays); burrower or borer; endemic to Gulf of Mexico",Gulf of Mexico only,3,83,A1; A2; A3; B1; B2; B3; E1; E2; E3; F1; F2; F3; G1; G2; G3; H1; H2; H3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","43, 95, 97",,Maciolek & Holland,1978,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0065
Spp-37-0066,Scoloplos treadwelli,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Orbiniidae,,,,Scoloplos,,treadwelli,,,Eisig,"soft substrate (muds, sands, clays); burrower or borer","Caribbean, Gulf of Mexico",,,E1; E2; E3; E4; E5; E6; F1; F2; F3; F4; F5; F6,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",95,,Eisig,1914,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0066
Spp-37-0067,Acmira catherinae,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,catherinae,,,Laubier,"soft substrate (muds, sands, clays); burrower or borer","Mediterranean Sea; Atlantic coast of North America, Gulf of Mexico",10,37,A2; B2; E2; F2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",23. 95,,Laubier,1967,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0067
Spp-37-0068,Acmira cerrutii,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,cerrutii,,,Laubier,"soft substrate (muds, sands, clays); burrower or borer","North Atlantic, Mediterranean Sea, Red Sea, South Africa, Gulf of Mexico",16,30,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 95",,Laubier,1966,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0068
Spp-37-0069,Acmira cf. finitima,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,cf. finitima,,,Strelzov,"soft substrate (muds, sands, clays); burrower or borer","Southern Atlantic Ocean, southern California, Japan, Gulf of Mexico",18,45,A2; B2; E2; F2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 95",,Strelzov,1973,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0069
Spp-37-0070,Acmira lopezi,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,lopezi,,,Berkeley and Berkeley,"soft substrate (muds, sands, clays); burrower or borer","North Pacific Ocean; Mediterranean Sea, South Africa, Gulf of Mexico",19,24,A2; B2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 95",,Berkeley & Berkeley,1956,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0070
Spp-37-0071,Acmira philbinae,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,philbinae,,,Brown,"soft substrate (muds, sands, clays); burrower or borer","East coast of Florida, Gulf of Mexico",12,30,A2; B2; C2; D2; E2; F2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","6, 23, 95",,Brown,1976,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0071
Spp-37-0072,Acmira simplex,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,simplex,,,Day,"soft substrate (muds, sands, clays); burrower or borer","South Atlantic; Antarctic; North and Central Pacific Oceans, Gulf of Mexico",82,189,A3; B3,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",23,,Day,1963,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0072
Spp-37-0073,Acmira taylori,Animalia,Annelida,,Polychaeta,Scolecida,,,,,,,,,,Paraonidae,,,,Acmira,,taylori,,,Pettibone,"soft substrate (muds, sands, clays); burrower or borer; endemic to Gulf of Mexico",Gulf of Mexico only,10,30,A2; B2; E2; F2; G2; H2,"Fauchald, K., A. Granados-Barba, and V. Solís-Weiss. 2009. Polychaeta (Annelida) of the Gulf of Mexico, Pp. 751–788 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","23, 95",,Pettibone,1965,"Added keyword ""endemic to Gulf of Mexico""",http://gulfbase.org/biogomx/biospecies.php?species=Spp-37-0073
