Species number,Scientific name,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Section,Subsection,Superfamily,Above family,Family,Subfamily,Tribe,Supergenus,Genus,Subgenus,Species,Subspecies,Synonyms,Scientific name author,Habitat-Biology,Overall geographic range,Min depth (m),Max depth (m),Polygon,Source,References,Endnotes,Author,Year,Changes from the book,URL
Spp-59-0816,Chasmocarcinus chacei,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Chasmocarcinus,,chacei,,,"Felder and Rabalais,",benthic; soft substrate,Gulf of Mexico– Lesser Antilles,86,296,B3; B4; C3; C4; E3; E4; G3; G4; H3; H4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",102,,Felder & Rabalais,1986,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0816
Spp-59-0817,Chasmocarcinus cylindricus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Chasmocarcinus,,cylindricus,,,"Rathbun,",benthic; soft substrate; loose rubble or coral fragments,"Gulf of Mexico, Antilles, Colombia, Brazil",13,1967,C2; C3; C4; C5,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","52, 294, 296, 354, 394, 395",352,Rathbun,1901,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0817
Spp-59-0818,Chasmocarcinus mississippiensis,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Chasmocarcinus,,mississippiensis,,,"Rathbun,",benthic; soft substrate; endemic to Gulf of Mexico,Gulf of Mexico only: Mississippi–Yucatán,10,100,A2; A3; E2; E3; G2; G3; H2; H3,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",102,353,Rathbun,1931,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0818
Spp-59-0819,Chasmocarcinus obliquus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Chasmocarcinus,,obliquus,,,"Rathbun,",benthic; soft substrate,"Cuba, southeastern of Bahamas, Colombia",177,503,D3; D3; D3; D4; D4; D4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","52, 343, 354",354,Rathbun,1898,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0819
Spp-59-0820,Euryplax nitida,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Euryplax,,nitida,,,"Stimpson,",benthic; soft substrate; molluscan and other shells or shell hash; loose rubble or coral fragments,"Bermuda, North Carolina–Gulf of Mexico, Antilles, Caribbean Sea–Brazil",4,90,A1; A2; A3; B1; B2; B3; C1; C2; C3; E1; E2; E3; G1; G2; G3; H1; H2; H3,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","296, 343, 354, 453",355,Stimpson,1859,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0820
Spp-59-0821,Frevillea barbata,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Frevillea,,barbata,,,"A. Milne-Edwards,",benthic; soft substrate; loose rubble or coral fragments,"Gulf of Mexico, Cuba, Grenada",55,201,A2; A3; A4; C2; C3; C4; D2; D3; D4; E2; E3; E4; G2; G2; G2; G3; G3; G3; G4; G4; G4; H2; H2; H2; H3; H3; H3; H4; H4; H4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","155, 343, 354, 394, 395",356,A. Milne-Edwards,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0821
Spp-59-0822,Frevillea hirsuta,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Frevillea,,hirsuta,,,"Borradaile,",benthic; soft substrate; molluscan and other shells or shell hash,"North Carolina–Florida Strait or Straits, Gulf of Mexico, Colombia, Brazil",70,476,A3; A4; B3; B4; C3; C4; D3; D4; H3; H4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","155, 294, 296, 343, 354, 394, 395, 453",357,Borradaile,1916,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0822
Spp-59-0823,Frevillea rosea,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Frevillea,,rosea,,,"A. Milne-Edwards,",benthic,"Florida Strait or Straits, Cuba, St. Vincent",159,476,C3; C3; C4; C4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","52, 394, 395",358,A. Milne-Edwards,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0823
Spp-59-0824,Neopilumnoplax americana,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Neopilumnoplax,,americana,,,"Rathbun,",benthic; soft substrate; molluscan and other shells or shell hash; loose rubble or coral fragments,"North Carolina–south Florida, Antilles, Brazil, Indo-Pacific region",128,805,C3; C4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","52, 294, 296, 354, 394, 395, 460",,Rathbun,1898,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0824
Spp-59-0825,Perunorhombila nitida,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Perunorhombila,,nitida,,,"Chace,",benthic; soft substrate; slope,"Florida Strait or Straits, North  Cuba",348,476,C4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","51, 52, 156, 343",359,Chace,1940,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0825
Spp-59-0826,Pilumnoplax elata,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Pilumnoplax,,elata,,,"A. Milne-Edwards,",benthic; endemic to Gulf of Mexico,Gulf of Mexico only: off west Florida,24,24,B2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","155, 156, 343",360,A. Milne-Edwards,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0826
Spp-59-0827,Sotoplax robertsi,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Sotoplax,,robertsi,,,"Guinot,",benthic; endemic to Gulf of Mexico,Gulf of Mexico only: northwestern Florida–Texas,55,55,A2; G2; H2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",161,361,Guinot,1984,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0827
Spp-59-0828,Thalassoplax angusta,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Thalassoplax,,angusta,,,"Guinot,",benthic; soft substrate; slope,"east Florida, Gulf of Mexico",183,752,A3; A4; C3; C4; E3; E4; F3; F4; G3; G4; H3; H4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","156, 329, 394, 395",,Guinot,1969,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0828
Spp-59-0829,Trapezioplax tridentata,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Trapezioplax,,tridentata,,,"A. Milne-Edwards,",benthic; soft substrate; molluscan and other shells or shell hash; loose rubble or coral fragments,"Florida Keys, Gulf of Mexico, Barbados",13,57,B2; C2; E2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","156, 343, 354",362,A. Milne-Edwards,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0829
Spp-59-0830,Trizocarcinus tacitus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Goneplacidae,,,,Trizocarcinus,,tacitus,,,"Chace,",benthic,"Florida Strait or Straits, Gulf of Mexico, Lesser Antilles",187,462,A3; A4; C3; C4,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","52, 66, 155, 394, 395",,Chace,1940,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0830
Spp-59-0831,Eriphia gonagra,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Menippidae,,,,Eriphia,,gonagra,,,"Fabricius,",benthic; hard substrate; loose rubble or coral fragments; associated with aquatic vegetation,"Bermuda, North Carolina–Gulf of Mexico, Antilles, Caribbean Sea–Argentina",0,5,A1; B1; C1; D1; E1; F1; G1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 187, 294, 296, 453",,Fabricius,1781,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0831
Spp-59-0832,Menippe adina,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Menippidae,,,,Menippe,,adina,,,"Williams and Felder,",benthic; loose rubble or coral fragments; commercially important; endemic to Gulf of Mexico,Gulf of Mexico only: northwestern Florida–Tamaulipas Mexico,0,15,A1; A2; B1; B2; F1; F2; G1; G2; H1; H2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",458,,Williams & Felder,1986,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0832
Spp-59-0833,Menippe mercenaria,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Menippidae,,,,Menippe,,mercenaria,,,"Say,",benthic; loose rubble or coral fragments; molluscan and other shells or shell hash; commercially important,"North Carolina–west Florida, south Gulf of Mexico, Bahamas, Antilles",0,51,A1; A2; B1; B2; C1; C2; D1; D2; E1; E2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.",458,,Say,1818,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0833
Spp-59-0834,Menippe nodifrons,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Menippidae,,,,Menippe,,nodifrons,,,"Stimpson,",benthic; loose rubble or coral fragments; molluscan and other shells or shell hash; epibiotic,"Florida–Gulf of Mexico, Antilles, Caribbean Sea–Brazil, west Africa",0,3,C1; D1; E1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","187, 294, 296, 343",363,Stimpson,1859,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0834
Spp-59-0835,Ozius reticulatus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Menippidae,,,,Ozius,,reticulatus,,,"Desbonne and Schramm,",benthic; loose rubble or coral fragments; molluscan and other shells or shell hash; hard substrate,"Bahamas, west Gulf of Mexico, Antilles, Caribbean Sea–northern South America",0,3,E1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","187, 230, 356",,Desbonne & Schramm,1867,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0835
Spp-59-0836,Acantholobulus bermudensis,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Acantholobulus,,bermudensis,,,"Felder and Martin,",benthic; epibiotic; loose rubble or coral fragments; molluscan and other shells or shell hash,"Bermuda, east Florida–Gulf of Mexico, Antilles, Caribbean Sea–Brazil",0,15,B1; B2; C1; C2; D1; D2; E1; E2; F1; F2; G1; G2; H1; H2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","101, 187, 296, 359",364,Felder & Martin,2003,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0836
Spp-59-0837,Dyspanopeus sayi,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Dyspanopeus,,sayi,,,"Smith,","benthic; associated with aquatic vegetation; soft substrate (muds, sands, clays); loose rubble or coral fragments","North Brun–Florida Keys, east Atlantic Ocean UK, Mediterranean Sea",0,4,C1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","2, 118, 269, 317, 453",365,Smith,1869,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0837
Spp-59-0838,Dyspanopeus texana,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Dyspanopeus,,texana,,,"Stimpson,","benthic; associated with aquatic vegetation; soft substrate (muds, sands, clays); loose rubble or coral fragments",south Florida–Gulf of Mexico,0,51,A1; A2; B1; B2; D1; D2; E1; E2; F1; F2; G1; G2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","2, 191, 343, 359",366,Stimpson,1859,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0838
Spp-59-0839,Eucratopsis crassimanus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Eucratopsis,,crassimanus,,,"Dana,",benthic; soft substrate; molluscan and other shells or shell hash; associated with aquatic vegetation,"east Florida–Gulf of Mexico, Antilles, Colombia, Brazil",1,80,B1; B2; B3; C1; C2; C3; D1; D2; D3,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","208, 294, 296, 354, 373, 409",367,Dana,1852,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0839
Spp-59-0840,Eurypanopeus abbreviatus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Eurypanopeus,,abbreviatus,,,"Stimpson,",benthic; loose rubble or coral fragments; hard substrate; epibiotic,"South Carolina–Gulf of Mexico, Antilles, northern South America–Brazil",0,5,B1; C1; D1; E1; F1; G1; H1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","187, 296, 356, 453",368,Stimpson,1860,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0840
Spp-59-0841,Eurypanopeus depressus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Eurypanopeus,,depressus,,,"Smith,",benthic; molluscan and other shells or shell hash; loose rubble or coral fragments; epibiotic,"Bermuda, Massachusetts–Gulf of Mexico, Antilles, Uruguay",0,48,A1; A2; B1; B2; C1; C2; E1; E2; F1; F2; G1; G2; H1; H2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","349, 356, 359, 373, 453",,Smith,1869,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0841
Spp-59-0842,Eurypanopeus dissimilis,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Eurypanopeus,,dissimilis,,,"Benedict and Rathbun,",benthic; molluscan and other shells or shell hash; loose rubble or coral fragments; epibiotic,"east & west Florida, Antilles, Caribbean Sea–Brazil",0,3,B1; C1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","28, 140, 356",,Benedict & Rathbun,1891,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0842
Spp-59-0843,Eurypanopeus turgidus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Eurypanopeus,,turgidus,,,"Rathbun,",benthic; loose rubble or coral fragments; associated with aquatic vegetation,"west Florida–Campeche, Mexico, Cuba",0,3,A1; B1; C1; D1; G1; H1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","95, 273, 356, 359",369,Rathbun,1930,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0843
Spp-59-0844,Eurytium limosum,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Eurytium,,limosum,,,"Say,",benthic; soft substrate; associated with aquatic vegetation; loose rubble or coral fragments,"Bermuda, New Yorkrk–Gulf of Mexico, Antilles, Caribbean Sea–Brazil",0,3,A1; B1; C1; E1; F1; G1; H1,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","10, 187, 294, 296, 343, 349, 356, 359, 453",370,Say,1818,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0844
Spp-59-0845,Glyptoplax smithii,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Glyptoplax,,smithii,,,"A. Milne-Edwards,",benthic; molluscan and other shells or shell hash; hard substrate,"North Carolina–Gulf of Mexico, Yucatán Strait or Straits, Cuba",24,110,B2; B3; C2; C3; D2; D3; E2; E3; H2; H3,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","15, 154, 273, 313, 453",371,A. Milne-Edwards,1880,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0845
Spp-59-0846,Hexapanopeus angustifrons,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Hexapanopeus,,angustifrons,,,"Benedict and Rathbun,","benthic; molluscan and other shells or shell hash; loose rubble or coral fragments; soft substrate (muds, sands, clays)","Massachusetts–Gulf of Mexico, Bahamas, Antilles, Caribbean Sea–Brazil",0,139,A1; A2; A3; B1; B2; B3; C1; C2; C3; E1; E2; E3; G1; G2; G3; H1; H2; H3,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","24, 95, 187, 296, 356",,Benedict & Rathbun,1891,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0846
Spp-59-0847,Hexapanopeus caribbaeus,Animalia,Arthropoda,Crustacea,Malacostraca,,,,Decapoda,Pleocyemata,Brachyura,Eubrachyura,Heterotremata,Xanthoidea,,Panopeidae,,,,Hexapanopeus,,caribbaeus,,,"Stimpson,","benthic; epibiotic; soft substrate (muds, sands, clays); molluscan and other shells or shell hash","east Florida, Cuba–south Antilles, northern South America–Brazil",1,55,C1; C1; C1; C2; C2; C2,"Felder, D. L., F. Álvarez, J. W. Goy, and R. Lemaitre. 2009. Decapoda (Crustacea) of the Gulf of Mexico, with Comments on the Amphionidacea, Pp. 1019–1104 in Felder, D.L. and D.K. Camp (eds.), Gulf of Mexico–Origins, Waters, and Biota. Biodiversity. Texas A&M Press, College Station, Texas.","132, 294, 296, 356",372,Stimpson,1871,,http://gulfbase.org/biogomx/biospecies.php?species=Spp-59-0847
